gvkey	gvkey_old	conm	tic	cusip	cik	sic	naics	LINKPRIM	LIID	LINKTYPE	LPERMNO	LPERMCO	LINKDT	LINKENDDT	ticker
2574	2574	CSX CORP	CSX	126408103	277948	4011	482111.0	P	01	LC	22410	23143	1962-01-31	1980-10-31	csx
2574	2574	CSX CORP	CSX	126408103	277948	4011	482111.0	C	00X	LC	22410	23143	1957-01-01	1962-01-30	csx
2574	2574	CSX CORP	CSX	126408103	277948	4011	482111.0	P	01	LC	62148	20370	1980-11-13	E	csx
2577	2577	CTS CORP	CTS	126501105	26058	3670	33441.0	P	01	LU	28564	20371	1962-06-04	E	cts
2578	2578	TELOS CORP/MD	TLS	87969B101	320121	7373	541512.0	P	08	LC	20173	57580	2020-11-19	E	tls
2578	2578	TELOS CORP/MD	TLS	87969B101	320121	7373	541512.0	P	01	LC	64725	25727	1980-12-16	1989-11-21	tls
2581	2581	CVD EQUIPMENT CORP	CVV	126601103	766792	3559	333249.0	C	01	LU	86290	7721	1985-09-04	E	cvv
2593	2593	CABOT CORP	CBT	127055101	16040	2890	325180.0	P	01	LU	46690	20374	1968-08-23	E	cbt
2596	2596	CACI INTL INC  -CL A	CACI	127190304	16058	7373	541512.0	P	01	LU	20512	727	1979-03-30	E	caci
2615	2615	CALAMP CORP	CAMPQ	128126208	730255	3663	334220.0	C	01	LC	20670	6689	1983-12-13	2001-03-28	camp
2615	2615	CALAMP CORP	CAMPQ	128126208	730255	3663	334220.0	C	01	LC	20670	6689	2001-06-07	2024-07-31	camp
2628	2628	CALIFORNIA WATER SERVICE GP	CWT	130788102	1035201	4941	221310.0	C	00X	LU	20750	1222	1974-01-01	1974-01-30	cwt
2628	2628	CALIFORNIA WATER SERVICE GP	CWT	130788102	1035201	4941	221310.0	P	01	LU	20750	1222	1974-01-31	E	cwt
2663	2663	CAMPBELL'S CO (THE)	CPB	134429109	16732	2030	311422.0	P	01	LU	25320	20384	1962-01-31	E	cpb
2696	2696	CANADIAN NATIONAL RAILWAY CO	CNI	136375102	16868	4011	482111.0	P	01	LU	84181	27520	1996-12-02	E	cni
2698	2698	CANADIAN PAC KANSAS CITY LTD	CP	13646K108	16875	4011	482111.0	P	01	LC	89125	41990	2001-10-03	E	cp
2698	2698	CANADIAN PAC KANSAS CITY LTD	CP	13646K108	16875	4011	482111.0	P	01	LC	83715	31687	1996-07-05	2001-10-02	cp
2698	2698	CANADIAN PAC KANSAS CITY LTD	CP	13646K108	16875	4011	482111.0	P	01	LC	11041	20387	1963-12-31	1996-07-03	cp
2710	2710	CONSTELLATION BRANDS	STZ	21036P108	16918	2082	312120.0	P	01	LC	64899	1015	1973-02-28	1993-08-31	stz
2710	2710	CONSTELLATION BRANDS	STZ	21036P108	16918	2082	312120.0	P	01	LC	64899	1015	1973-02-28	1993-08-31	stz-b
2710	2710	CONSTELLATION BRANDS	STZ	21036P108	16918	2082	312120.0	P	02	LC	69796	1015	1993-09-01	E	stz
2710	2710	CONSTELLATION BRANDS	STZ	21036P108	16918	2082	312120.0	P	02	LC	69796	1015	1993-09-01	E	stz-b
2710	2710	CONSTELLATION BRANDS	STZ	21036P108	16918	2082	312120.0	J	02	LC	69796	1015	1986-07-14	1993-08-31	stz
2710	2710	CONSTELLATION BRANDS	STZ	21036P108	16918	2082	312120.0	J	02	LC	69796	1015	1986-07-14	1993-08-31	stz-b
2710	2710	CONSTELLATION BRANDS	STZ	21036P108	16918	2082	312120.0	J	01	LC	64899	1015	1993-09-01	2022-11-30	stz
2710	2710	CONSTELLATION BRANDS	STZ	21036P108	16918	2082	312120.0	J	01	LC	64899	1015	1993-09-01	2022-11-30	stz-b
2751	2751	CARDINAL HEALTH INC	CAH	14149Y108	721371	5122	424210.0	P	01	LC	21371	6262	1983-08-04	E	cah
2771	2771	CARLISLE COS INC	CSL	142339100	790051	2950	324122.0	P	01	LU	27334	20392	1962-01-31	E	csl
2787	2787	CARPENTER TECHNOLOGY CORP	CRS	144285103	17843	3312	331110.0	C	00X	LU	20618	20398	1949-07-01	1962-01-30	crs
2787	2787	CARPENTER TECHNOLOGY CORP	CRS	144285103	17843	3312	331110.0	P	01	LU	20618	20398	1962-01-31	E	crs
2807	2807	CASEYS GENERAL STORES INC	CASY	147528103	726958	5412	457110.0	P	01	LU	21742	6515	1983-10-20	E	casy
2817	2817	CATERPILLAR INC	CAT	149123101	18230	3531	333120.0	P	01	LC	18542	20408	1962-01-31	E	cat
2817	2817	CATERPILLAR INC	CAT	149123101	18230	3531	333120.0	C	00X	LC	18542	20408	1950-01-01	1962-01-30	cat
2820	2820	CAVCO INDUSTRIES INC	CVCO	149568107	278166	2452	321992.0	P	02	LC	89792	44168	2003-07-01	E	cvco
2820	2820	CAVCO INDUSTRIES INC	CVCO	149568107	278166	2452	321992.0	P	01	LC	21806	1206	1979-03-09	1997-03-27	cvco
2829	2829	R F INDUSTRIES LTD	RFIL	749552105	740664	3678	334417.0	C	01	LU	86474	6992	1997-06-12	E	rfil
2884	2884	LUMEN TECHNOLOGIES INC	LUMN	550241103	18926	4813	517111.0	P	01	LC	60599	20421	1972-12-14	E	lumn
2940	2940	MAGELLAN HEALTH INC	MGLN	559079207	19411	8741	561110.0	P	02	LC	52652	25268	1981-01-30	1981-12-10	
2940	2940	MAGELLAN HEALTH INC	MGLN	559079207	19411	8741	561110.0	P	03	LC	90011	25268	2004-01-06	2022-01-31	
2940	2940	MAGELLAN HEALTH INC	MGLN	559079207	19411	8741	561110.0	C	01	LC	77854	25268	1992-08-07	2002-10-08	
2940	2940	MAGELLAN HEALTH INC	MGLN	559079207	19411	8741	561110.0	P	02	LC	63933	25268	1981-12-11	1988-08-31	
2940	2940	MAGELLAN HEALTH INC	MGLN	559079207	19411	8741	561110.0	C	01	LC	52652	25268	1971-06-14	1981-01-29	
2942	2942	CANTEL MEDICAL CORP	CMD	138098108	19446	3845	334510.0	C	01	LC	22825	904	1989-04-18	2021-06-30	
2960	2960	CHEMED CORP	CHE	16359R103	19584	8082	621610.0	P	01	LU	64194	20435	1972-12-14	E	che
2968	2968	JPMORGAN CHASE & CO	JPM	46625H100	19617	6020	522110.0	P	01	LC	47896	20436	1969-03-05	E	jpm
2968	2968	JPMORGAN CHASE & CO	JPM	46625H100	19617	6020	522110.0	P	01	LC	47896	20436	1969-03-05	E	jpm-pc
2968	2968	JPMORGAN CHASE & CO	JPM	46625H100	19617	6020	522110.0	P	01	LC	47896	20436	1969-03-05	E	jpm-pd
2968	2968	JPMORGAN CHASE & CO	JPM	46625H100	19617	6020	522110.0	P	01	LC	47896	20436	1969-03-05	E	amj
2968	2968	JPMORGAN CHASE & CO	JPM	46625H100	19617	6020	522110.0	P	01	LC	47896	20436	1969-03-05	E	jpm-pj
2968	2968	JPMORGAN CHASE & CO	JPM	46625H100	19617	6020	522110.0	P	01	LC	47896	20436	1969-03-05	E	jpm-pk
2968	2968	JPMORGAN CHASE & CO	JPM	46625H100	19617	6020	522110.0	P	01	LC	47896	20436	1969-03-05	E	jpm-pl
2968	2968	JPMORGAN CHASE & CO	JPM	46625H100	19617	6020	522110.0	P	01	LC	47896	20436	1969-03-05	E	jpm-pm
2968	2968	JPMORGAN CHASE & CO	JPM	46625H100	19617	6020	522110.0	N	02	LC	75044	20436	1987-05-21	1992-03-26	jpm
2968	2968	JPMORGAN CHASE & CO	JPM	46625H100	19617	6020	522110.0	N	02	LC	75044	20436	1987-05-21	1992-03-26	jpm-pc
2968	2968	JPMORGAN CHASE & CO	JPM	46625H100	19617	6020	522110.0	N	02	LC	75044	20436	1987-05-21	1992-03-26	jpm-pd
2968	2968	JPMORGAN CHASE & CO	JPM	46625H100	19617	6020	522110.0	N	02	LC	75044	20436	1987-05-21	1992-03-26	amj
2968	2968	JPMORGAN CHASE & CO	JPM	46625H100	19617	6020	522110.0	N	02	LC	75044	20436	1987-05-21	1992-03-26	jpm-pj
2968	2968	JPMORGAN CHASE & CO	JPM	46625H100	19617	6020	522110.0	N	02	LC	75044	20436	1987-05-21	1992-03-26	jpm-pk
2968	2968	JPMORGAN CHASE & CO	JPM	46625H100	19617	6020	522110.0	N	02	LC	75044	20436	1987-05-21	1992-03-26	jpm-pl
2968	2968	JPMORGAN CHASE & CO	JPM	46625H100	19617	6020	522110.0	N	02	LC	75044	20436	1987-05-21	1992-03-26	jpm-pm
2986	2986	CHESAPEAKE UTILITIES CORP	CPK	165303108	19745	4923	221210.0	P	01	LU	23182	892	1977-01-31	E	cpk
2986	2986	CHESAPEAKE UTILITIES CORP	CPK	165303108	19745	4923	221210.0	C	00X	LU	23182	892	1977-01-01	1977-01-30	cpk
2990	2990	IMUNON INC	IMNN	15117N602	749647	2836	325414.0	C	01	LC	86589	7449	1985-03-05	1987-03-05	clsn
2990	2990	IMUNON INC	IMNN	15117N602	749647	2836	325414.0	C	01	LC	88208	37489	2000-05-31	E	clsn
2991	2991	CHEVRON CORP	CVX	166764100	93410	2911	324110.0	P	01	LU	14541	20440	1962-01-31	E	cvx
2991	2991	CHEVRON CORP	CVX	166764100	93410	2911	324110.0	C	00X	LU	14541	20440	1950-01-01	1962-01-30	cvx
3007	3007	BRINKER INTL INC	EAT	109641100	703351	5812	722511.0	P	01	LU	23297	6760	1984-01-06	E	eat
3026	3026	CHURCH & DWIGHT INC	CHD	171340102	313927	2840	325611.0	P	01	LU	23393	1103	1976-12-30	E	chd
3028	3028	CHURCHILL DOWNS INC	CHDN	171484108	20212	7990	713210.0	P	01	LC	79026	27849	1993-03-29	E	chdn
3036	3036	CINCINNATI BELL INC	CBB	171871502	716133	4813	517311.0	P	01	LC	47677	20448	1969-02-06	2021-09-30	
3062	3062	CINTAS CORP	CTAS	172908105	723254	7200	812331.0	P	01	LC	23660	6304	1983-08-19	E	ctas
3105	3105	IHEARTMEDIA INC	IHRT	45174J509	1400891	4832	516110.0	P	09	LC	18845	56830	2019-07-18	E	ihrt
3105	3105	IHEARTMEDIA INC	IHRT	45174J509	1400891	4832	516110.0	P	09	LC	18845	56830	2019-07-18	E	ihrtb
3105	3105	IHEARTMEDIA INC	IHRT	45174J509	1400891	4832	516110.0	P	01	LC	24046	6996	1984-04-19	2008-07-30	ihrt
3105	3105	IHEARTMEDIA INC	IHRT	45174J509	1400891	4832	516110.0	P	01	LC	24046	6996	1984-04-19	2008-07-30	ihrtb
3107	3107	CLEVELAND-CLIFFS INC	CLF	185899101	764065	3310	331110.0	P	01	LC	27422	20462	1962-01-31	E	clf
3121	3121	CLOROX CO/DE	CLX	189054109	21076	2842	325612.0	P	01	LU	46578	20463	1968-08-01	E	clx
3144	3144	COCA-COLA CO	KO	191216100	21344	2086	312111.0	P	01	LU	11308	20468	1962-01-31	E	ko
3144	3144	COCA-COLA CO	KO	191216100	21344	2086	312111.0	C	00X	LU	11308	20468	1950-01-01	1962-01-30	ko
3153	3153	COEUR MINING INC	CDE	192108504	215466	1040	21222.0	P	01	LC	24441	1071	1979-07-25	E	cde
3157	3157	COHERENT INC	COHR.1	192479103	21510	3826	334516.0	P	01	LU	24476	1033	1972-12-14	2022-07-29	
3158	3158	COHU INC	COHU	192576106	21535	3825	334515.0	P	01	LU	30648	20470	1964-12-31	E	cohu
3169	3169	ONCOMED PHARMACEUTICALS	OMED.2	68234X102	1302573	2836	325414.0	P	01	LC	14055	54485	2013-07-18	2019-04-30	
3170	3170	COLGATE-PALMOLIVE CO	CL	194162103	21665	2844	325611.0	P	01	LU	18729	20473	1962-01-31	E	cl
3170	3170	COLGATE-PALMOLIVE CO	CL	194162103	21665	2844	325611.0	C	00X	LU	18729	20473	1950-01-01	1962-01-30	cl
3221	3221	AON PLC	AON	G0403H108	315293	6411	524210.0	P	01	LC	61735	20203	1980-06-02	E	aon
3221	3221	AON PLC	AON	G0403H108	315293	6411	524210.0	P	01	LC	24986	23306	1972-12-14	1980-05-30	aon
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	J	02	LC	89565	43613	2002-11-19	2016-01-29	cmcsa
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	J	02	LC	89565	43613	2002-11-19	2016-01-29	ccz
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	J	01	LC	25022	962	1993-12-01	2002-10-31	cmcsa
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	J	01	LC	25022	962	1993-12-01	2002-10-31	ccz
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	J	02	LC	11997	962	2002-11-01	2002-11-18	cmcsa
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	J	02	LC	11997	962	2002-11-01	2002-11-18	ccz
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	P	01	LC	25022	962	2002-11-01	2002-11-18	cmcsa
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	P	01	LC	25022	962	2002-11-01	2002-11-18	ccz
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	C	00X	LC	25022	962	1974-01-01	1974-01-30	cmcsa
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	C	00X	LC	25022	962	1974-01-01	1974-01-30	ccz
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	P	02	LC	11997	962	1993-12-01	2002-10-31	cmcsa
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	P	02	LC	11997	962	1993-12-01	2002-10-31	ccz
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	P	01	LC	25022	962	1974-01-31	1993-11-30	cmcsa
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	P	01	LC	25022	962	1974-01-31	1993-11-30	ccz
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	P	01	LC	89525	43613	2002-11-19	E	cmcsa
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	P	01	LC	89525	43613	2002-11-19	E	ccz
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	N	02	LC	11997	962	1986-12-24	1993-11-30	cmcsa
3226	3226	COMCAST CORP	CMCSA	20030N101	1166691	4841	516210.0	N	02	LC	11997	962	1986-12-24	1993-11-30	ccz
3231	3231	COMERICA INC	CMA	200340107	28412	6020	522110.0	P	01	LC	25081	1261	1972-12-14	E	cma
3243	3243	CITIGROUP INC	C	172967424	831001	6199	522110.0	P	01	LC	70519	20483	1986-10-29	E	c
3243	3243	CITIGROUP INC	C	172967424	831001	6199	522110.0	P	01	LC	70519	20483	1986-10-29	E	c-pj
3243	3243	CITIGROUP INC	C	172967424	831001	6199	522110.0	P	01	LC	70519	20483	1986-10-29	E	c-pk
3243	3243	CITIGROUP INC	C	172967424	831001	6199	522110.0	P	01	LC	70519	20483	1986-10-29	E	c-pn
3246	3246	COMMERCIAL METALS	CMC	201723103	22444	3312	331110.0	C	01	LU	30680	20484	1962-07-02	E	cmc
3278	3278	AVIS BUDGET GROUP INC	CAR	053774105	723612	7510	532111.0	P	01	LC	25487	6391	1983-09-14	E	car
3310	3310	CA INC	CA.1	12673P105	356028	7372	511210.0	P	01	LC	25778	5220	1981-12-15	2018-11-30	
3336	3336	DXC TECHNOLOGY CO	DXC	23355L106	1688568	7370	541512.0	P	01	LC	40125	20493	1964-04-30	E	dxc
3342	3342	COMPUTER TASK GROUP INC	CTG	205477102	23111	7370	541519.0	P	01	LU	26084	1186	1980-03-20	2023-12-29	ctg
3358	3358	COMTECH TELECOMMUN	CMTL	205826209	23197	3663	334220.0	C	02	LU	26201	9654	1972-12-14	E	cmtl
3362	3362	CONAGRA BRANDS INC	CAG	205887102	23217	2000	31142.0	C	01	LC	56274	20495	1972-12-14	E	cag
3369	3369	RAVE RESTAURANT GROUP INC	RAVE	754198109	718332	6794	533110.0	C	01	LC	79618	12384	1993-09-01	E	rave
3369	3369	RAVE RESTAURANT GROUP INC	RAVE	754198109	718332	6794	533110.0	C	01	LC	26308	6700	1983-12-14	1990-01-23	rave
3382	3382	SHUTTERSTOCK INC	SSTK	825690100	1549346	7370	516210.0	P	01	LC	13625	54209	2012-10-11	E	sstk
3429	3429	CTO REALTY GROWTH INC	CTO	22948Q101	23795	6798	5311.0	C	00X	LU	26650	1177	1974-01-01	1975-01-30	cto
3429	3429	CTO REALTY GROWTH INC	CTO	22948Q101	23795	6798	5311.0	C	00X	LU	26650	1177	1974-01-01	1975-01-30	cto-pa
3429	3429	CTO REALTY GROWTH INC	CTO	22948Q101	23795	6798	5311.0	P	01	LU	26650	1177	1975-01-31	E	cto
3429	3429	CTO REALTY GROWTH INC	CTO	22948Q101	23795	6798	5311.0	P	01	LU	26650	1177	1975-01-31	E	cto-pa
3439	3439	CMS ENERGY CORP	CMS	125896100	811156	4931	22111.0	J	02	LC	81770	20361	1995-07-21	1999-10-22	cms
3439	3439	CMS ENERGY CORP	CMS	125896100	811156	4931	22111.0	J	02	LC	81770	20361	1995-07-21	1999-10-22	cmsa
3439	3439	CMS ENERGY CORP	CMS	125896100	811156	4931	22111.0	J	02	LC	81770	20361	1995-07-21	1999-10-22	cmsc
3439	3439	CMS ENERGY CORP	CMS	125896100	811156	4931	22111.0	J	02	LC	81770	20361	1995-07-21	1999-10-22	cmsd
3439	3439	CMS ENERGY CORP	CMS	125896100	811156	4931	22111.0	J	02	LC	81770	20361	1995-07-21	1999-10-22	cms-pc
3439	3439	CMS ENERGY CORP	CMS	125896100	811156	4931	22111.0	P	01	LC	23229	20361	1987-05-27	E	cms
3439	3439	CMS ENERGY CORP	CMS	125896100	811156	4931	22111.0	P	01	LC	23229	20361	1987-05-27	E	cmsa
3439	3439	CMS ENERGY CORP	CMS	125896100	811156	4931	22111.0	P	01	LC	23229	20361	1987-05-27	E	cmsc
3439	3439	CMS ENERGY CORP	CMS	125896100	811156	4931	22111.0	P	01	LC	23229	20361	1987-05-27	E	cmsd
3439	3439	CMS ENERGY CORP	CMS	125896100	811156	4931	22111.0	P	01	LC	23229	20361	1987-05-27	E	cms-pc
3469	3469	CONTINENTAL RESOURCES INC	CLR	212015101	732834	1311	211120.0	P	02	LC	91983	52253	2007-05-15	2022-11-30	clr
3502	3502	COOPER TIRE & RUBBER CO	CTB	216831107	24491	3011	326211.0	P	01	LU	27430	20518	1962-01-31	2021-06-30	
3504	3504	COOPER COS INC (THE)	COO	216648501	711404	3851	339115.0	P	01	LC	65541	5780	1983-01-21	E	coo
3505	3505	MOLSON COORS BEVERAGE CO	TAP	60871R209	24545	2082	312120.0	P	01	LC	59248	33	1975-06-12	E	tap
3505	3505	MOLSON COORS BEVERAGE CO	TAP	60871R209	24545	2082	312120.0	P	01	LC	59248	33	1975-06-12	E	tap-a
3505	3505	MOLSON COORS BEVERAGE CO	TAP	60871R209	24545	2082	312120.0	J	02	LC	90562	33	2005-02-09	E	tap
3505	3505	MOLSON COORS BEVERAGE CO	TAP	60871R209	24545	2082	312120.0	J	02	LC	90562	33	2005-02-09	E	tap-a
3532	3532	CORNING INC	GLW	219350105	24741	3679	334419.0	P	01	LU	22293	20523	1962-01-31	E	glw
3532	3532	CORNING INC	GLW	219350105	24741	3679	334419.0	C	00X	LU	22293	20523	1950-01-01	1962-01-30	glw
3562	3562	COUSINS PROPERTIES INC	CUZ	222795502	25232	6798	531120.0	P	01	LC	27511	1072	1974-01-31	E	cuz
3570	3570	CRACKER BARREL OLD CTRY STOR	CBRL	22410J106	1067294	5812	722511.0	P	01	LC	27562	5169	1981-11-05	E	cbrl
3580	3580	CRANE CO	CR	224408104	1944013	3490	332912.0	P	01	LC	23744	59505	2023-04-04	E	
3580	3580	CRANE CO	CR	224408104	1944013	3490	332912.0	C	00X	LC	20204	20531	1950-01-01	1962-01-30	
3580	3580	CRANE CO	CR	224408104	1944013	3490	332912.0	P	01	LC	20204	20531	1962-01-31	2023-04-03	
3581	3581	CRAWFORD & CO	CRD.A	224633206	25475	6411	524291.0	P	02	LC	76274	1100	2018-01-01	E	crd-a
3581	3581	CRAWFORD & CO	CRD.A	224633206	25475	6411	524291.0	P	02	LC	76274	1100	2018-01-01	E	crd-b
3581	3581	CRAWFORD & CO	CRD.A	224633206	25475	6411	524291.0	J	01	LC	27618	1100	2018-01-01	E	crd-a
3581	3581	CRAWFORD & CO	CRD.A	224633206	25475	6411	524291.0	J	01	LC	27618	1100	2018-01-01	E	crd-b
3581	3581	CRAWFORD & CO	CRD.A	224633206	25475	6411	524291.0	J	02	LC	76274	1100	2004-07-01	2017-12-31	crd-a
3581	3581	CRAWFORD & CO	CRD.A	224633206	25475	6411	524291.0	J	02	LC	76274	1100	2004-07-01	2017-12-31	crd-b
3581	3581	CRAWFORD & CO	CRD.A	224633206	25475	6411	524291.0	P	01	LC	27618	1100	1972-12-14	1994-04-30	crd-a
3581	3581	CRAWFORD & CO	CRD.A	224633206	25475	6411	524291.0	P	01	LC	27618	1100	1972-12-14	1994-04-30	crd-b
3581	3581	CRAWFORD & CO	CRD.A	224633206	25475	6411	524291.0	P	01	LC	27618	1100	2004-07-01	2017-12-31	crd-a
3581	3581	CRAWFORD & CO	CRD.A	224633206	25475	6411	524291.0	P	01	LC	27618	1100	2004-07-01	2017-12-31	crd-b
3581	3581	CRAWFORD & CO	CRD.A	224633206	25475	6411	524291.0	J	02	LC	76274	1100	1990-08-01	1994-04-30	crd-a
3581	3581	CRAWFORD & CO	CRD.A	224633206	25475	6411	524291.0	J	02	LC	76274	1100	1990-08-01	1994-04-30	crd-b
3581	3581	CRAWFORD & CO	CRD.A	224633206	25475	6411	524291.0	P	02	LC	76274	1100	1994-05-01	2004-06-30	crd-a
3581	3581	CRAWFORD & CO	CRD.A	224633206	25475	6411	524291.0	P	02	LC	76274	1100	1994-05-01	2004-06-30	crd-b
3581	3581	CRAWFORD & CO	CRD.A	224633206	25475	6411	524291.0	J	01	LC	27618	1100	1994-05-01	2004-06-30	crd-a
3581	3581	CRAWFORD & CO	CRD.A	224633206	25475	6411	524291.0	J	01	LC	27618	1100	1994-05-01	2004-06-30	crd-b
3592	3592	ONEMAIN HOLDINGS INC	OMF	68268W103	1584207	6141	522291.0	P	01	LC	14229	54593	2013-10-16	E	omf
3607	3607	CHEMTURA CORP	CHMT.1	163893209	1091862	2820	325212.0	P	01	LC	38420	20532	1962-08-13	2009-03-18	
3607	3607	CHEMTURA CORP	CHMT.1	163893209	1091862	2820	325212.0	P	02	LC	38420	20532	2010-11-11	2017-04-28	
3619	3619	CROWN HOLDINGS INC	CCK	228368106	1219601	3411	332431.0	C	00X	LU	17726	20537	1950-01-01	1962-01-30	cck
3619	3619	CROWN HOLDINGS INC	CCK	228368106	1219601	3411	332431.0	P	01	LU	17726	20537	1962-01-31	E	cck
3622	3622	CROWN CRAFTS INC	CRWS	228309100	25895	2211	313210.0	P	01	LU	59256	20538	1972-12-14	E	crws
3639	3639	CUBIC CORP	CUB.1	229669106	26076	3578	333318.0	P	01	LU	31077	20541	1966-04-29	2021-05-28	
3643	3643	CULLEN/FROST BANKERS INC	CFR	229899109	39263	6020	522110.0	P	01	LU	27888	840	1977-07-08	E	cfr
3643	3643	CULLEN/FROST BANKERS INC	CFR	229899109	39263	6020	522110.0	P	01	LU	27888	840	1977-07-08	E	cfr-pb
3647	3647	CULP INC	CULP	230215105	723603	2211	313210.0	P	01	LU	27909	6342	1983-08-30	E	culp
3650	3650	CUMMINS INC	CMI	231021106	26172	3510	333618.0	P	01	LU	41080	20543	1964-09-10	E	cmi
3662	3662	CURTISS-WRIGHT CORP	CW	231561101	26324	3728	332912.0	N	02	LC	89223	20546	2001-11-06	2005-05-24	cw
3662	3662	CURTISS-WRIGHT CORP	CW	231561101	26324	3728	332912.0	C	00X	LC	18091	20546	1950-01-01	1962-01-30	cw
3662	3662	CURTISS-WRIGHT CORP	CW	231561101	26324	3728	332912.0	P	01	LC	18091	20546	1962-01-31	E	cw
3691	3691	GT BIOPHARMA INC	GTBP	36254L308	109657	2834	325412.0	C	01	LC	29744	1308	2021-02-11	E	gtbp
3691	3691	GT BIOPHARMA INC	GTBP	36254L308	109657	2834	325412.0	C	01	LC	29744	1308	1972-12-14	2001-05-16	gtbp
3708	3708	WENDY'S CO	WEN	95058W100	30697	5812	722511.0	P	03	LC	19828	20550	2008-09-30	E	wen
3708	3708	WENDY'S CO	WEN	95058W100	30697	5812	722511.0	P	03	LC	89818	20550	2003-09-02	2008-09-29	wen
3708	3708	WENDY'S CO	WEN	95058W100	30697	5812	722511.0	P	01	LC	19828	20550	1976-06-17	2003-08-31	wen
3708	3708	WENDY'S CO	WEN	95058W100	30697	5812	722511.0	J	01	LC	19828	20550	2003-09-01	2008-09-29	wen
3708	3708	WENDY'S CO	WEN	95058W100	30697	5812	722511.0	P	01	LC	19828	20550	1962-01-31	1967-11-05	wen
3708	3708	WENDY'S CO	WEN	95058W100	30697	5812	722511.0	C	00X	LC	19828	20550	1950-01-01	1962-01-30	wen
3734	3734	DANA INC	DAN	235825205	26780	3714	336390.0	P	01	LC	11607	20556	1962-01-31	2006-03-03	dan
3734	3734	DANA INC	DAN	235825205	26780	3714	336390.0	C	00X	LC	11607	20556	1949-09-01	1962-01-30	dan
3734	3734	DANA INC	DAN	235825205	26780	3714	336390.0	P	02	LC	92570	52956	2008-02-01	E	dan
3735	3735	DANAHER CORP	DHR	235851102	313616	3826	334516.0	P	01	LC	49680	20557	1970-01-30	E	dhr
3735	3735	DANAHER CORP	DHR	235851102	313616	3826	334516.0	P	01	LC	49680	20557	1970-01-30	E	dhr-pb
3735	3735	DANAHER CORP	DHR	235851102	313616	3826	334516.0	C	00X	LC	49680	20557	1970-01-01	1970-01-29	dhr
3735	3735	DANAHER CORP	DHR	235851102	313616	3826	334516.0	C	00X	LC	49680	20557	1970-01-01	1970-01-29	dhr-pb
3761	3761	DATA I/O CORP	DAIO	237690102	351998	3825	334515.0	P	01	LU	28629	1239	1981-05-05	E	daio
3806	3806	DAWSON GEOPHYSICAL CO	DWSN	239360100	799165	1382	213112.0	P	01	LC	80912	27333	2015-02-12	E	dwsn
3806	3806	DAWSON GEOPHYSICAL CO	DWSN	239360100	799165	1382	213112.0	P	01	LC	29050	1433	1981-04-23	2015-02-11	dwsn
3813	3813	TARGET CORP	TGT	87612E106	27419	5331	455219.0	P	01	LU	49154	20561	1969-09-08	E	tgt
3835	3835	DEERE & CO	DE	244199105	315189	3523	333111.0	P	01	LC	19350	20566	1962-01-31	E	de
3835	3835	DEERE & CO	DE	244199105	315189	3523	333111.0	C	00X	LC	19350	20566	1949-11-01	1962-01-30	de
3851	3851	DELTA AIR LINES INC	DAL	247361702	27904	4512	481111.0	P	01	LC	26112	20569	1962-01-31	2005-10-12	dal
3851	3851	DELTA AIR LINES INC	DAL	247361702	27904	4512	481111.0	P	03	LC	91926	20569	2007-05-03	E	dal
3863	3863	DELUXE CORP	DLX	248019101	27996	2780	3231.0	P	01	LU	61743	1285	1972-12-14	E	dlx
3897	3897	DTE ENERGY CO	DTE	233331107	936340	4931	2211.0	P	01	LC	11674	20574	1962-01-31	E	dte
3897	3897	DTE ENERGY CO	DTE	233331107	936340	4931	2211.0	P	01	LC	11674	20574	1962-01-31	E	dtw
3897	3897	DTE ENERGY CO	DTE	233331107	936340	4931	2211.0	P	01	LC	11674	20574	1962-01-31	E	dtb
3897	3897	DTE ENERGY CO	DTE	233331107	936340	4931	2211.0	P	01	LC	11674	20574	1962-01-31	E	dtg
3897	3897	DTE ENERGY CO	DTE	233331107	936340	4931	2211.0	P	01	LC	11674	20574	1962-01-31	E	dtp
3905	3905	ADTALEM GLOBAL EDUCATION INC	ATGE	00737L103	730464	8200	611310.0	C	01	LU	76708	10992	1991-06-21	E	atge
